career,campus,code,eftsl,title,band_id,credit
Undergraduate,City Campus,HUSO2318,0.125,"Contemporary Europe: Unity, Diversity, Ideology",1,12
Undergraduate,City Campus,GRAP2856,0.125,Contemporary Fashion Design Presentations and Publications,1,12
Undergraduate,City Campus,HUSO1186,0.125,Contemporary Feminist Challenges,1,12
Undergraduate,City Campus,HUSO2328,0.125,Contemporary Foreign Policy,1,12
Undergraduate,City Campus,BUSM4583,0.125,Contemporary Issues in Entrepreneurship Theory and Practice,3A,12
Undergraduate,City Campus,BUSM4554,0.125,Contemporary Management: Issues and Challenges,3A,12
Undergraduate,City Campus,MKTG1304,0.125,Contemporary Marketing Seminar Series,3A,12
Undergraduate,City Campus,VART3592,0.125,Contemporary Materials & Processes,1,12
Undergraduate,City Campus,HUSO1213,0.125,Contemporary Organisational Practices,1,12
Undergraduate,City Campus,COMM2686,0.25,Contemporary PR Research,1,24
Undergraduate,City Campus,VART3450,0.125,Contemporary Print Imaging,1,12
Undergraduate,City Campus,JUST2289,0.125,Contemporary Sentencing,1,12
Undergraduate,City Campus,PERF1047,0.125,Contemporary and Legal Issues in the Music Industry,1,12
Undergraduate,City Campus,COSC1012,0.125,Content Design Project,2,12
Undergraduate,City Campus,SOCU2054,0.125,Context Curriculum Elective 1,1,12
Undergraduate,City Campus,SOCU2055,0.125,Context Curriculum Elective 2,1,12
Undergraduate,City Campus,GRAP2419,0.125,Contextual Studies,1,12
Undergraduate,City Campus,VART3452,0.125,Contextualising Print Practice,1,12
Undergraduate,City Campus,EEET2109,0.125,Control Systems,2,12
Undergraduate,City Campus,COMM2404,0.125,Converged Newsroom,1,12
Undergraduate,City Campus,COSC2356,0.375,Cooperative Work Placement - Multimedia*,2,36
Undergraduate,City Campus,COMM2455,0.125,Copyediting and Proofreading,1,12
Undergraduate,City Campus,GRAP2319,0.125,Copywriting,1,12
Undergraduate,City Campus,BAFI3196,0.125,Corporate Finance,3A,12
Undergraduate,City Campus,BUSM2383,0.125,Corporate Strategy,3A,12
Undergraduate,City Campus,ACCT1009,0.125,Corporate Structures and Reporting,3A,12
Undergraduate,City Campus,POLI1076,0.125,Corrections,1,12
Undergraduate,City Campus,ACCT1064,0.125,Cost Analysis and Organisational Decisions,3A,12
Undergraduate,City Campus,BUIL1142,0.125,Cost Planning and Tendering,2,12
Undergraduate,City Campus,VART3476,0.125,Crafting Porcelain,1,12
Undergraduate,City Campus,COMM2457,0.125,Creating Digital Content,1,12
Undergraduate,City Campus,GRAP2311,0.125,Creative Advertising,1,12
Undergraduate,City Campus,OENG1204,0.125,Creative Engineering CAD,2,12
Undergraduate,City Campus,GRAP2323,0.125,Creative Practice and Skills,1,12
Undergraduate,City Campus,COMM2526,0.125,Creative Practice in Screen and Media Production,1,12
Undergraduate,City Campus,COMM2650,0.25,Creative Writing Studio: Collaborations,1,24
Undergraduate,City Campus,COMM2648,0.25,Creative Writing Studio: Craft,1,24
Undergraduate,City Campus,COMM2646,0.25,Creative Writing Studio: Foundations,1,24
Undergraduate,City Campus,COMM2651,0.25,Creative Writing Studio: Horizons,1,24
Undergraduate,City Campus,COMM2652,0.25,Creative Writing Studio: Project,1,24
Undergraduate,City Campus,COMM2649,0.25,Creative Writing Studio: Specialisation,1,24
Undergraduate,City Campus,COMM2645,0.125,Creative Writing: Approaches to Theories and Ideas,1,12
Undergraduate,City Campus,BUSM4550,0.125,"Creativity, Innovation and Design",3A,12
Undergraduate,City Campus,JUST2237,0.125,Crime Prevention,1,12
Undergraduate,City Campus,JUST2327,0.125,Crimes of the Powerful,1,12
Undergraduate,City Campus,SOCU2253,0.125,Criminal Behaviour Analysis,1,12
Undergraduate,City Campus,LAW2493,0.125,Criminal Law,3,12
Undergraduate,City Campus,HUSO2231,0.125,Criminal Law,1,12
Undergraduate,City Campus,HWSS2120,0.125,Criminal Law Investigation and Procedure,1,12
Undergraduate,City Campus,SOCU2119,0.125,Criminological Theory,1,12
Undergraduate,City Campus,HWSS2161,0.125,Criminology and Justice Studies Field Project,1,12
Undergraduate,City Campus,POLI1021,0.125,Crises of Power in Australian Political Development,1,12
Undergraduate,City Campus,HWSS1133,0.125,Critical Approaches to Social Work,1,12
Undergraduate,City Campus,JUST2262,0.125,Critical Criminology,1,12
Undergraduate,City Campus,GRAP2854,0.125,Critical Fashion Design Practice,1,12
Undergraduate,City Campus,GRAP2492,0.125,Critical Game Studies,1,12
Undergraduate,City Campus,HUSO2266,0.125,Critical Ideas in Contemporary Social and Political Theory,1,12
Undergraduate,City Campus,HUSO2376,0.125,Critical Readings in Global Studies,1,12
Undergraduate,City Campus,JUST2338,0.125,Critical Readings in Justice and Criminology,1,12
Undergraduate,City Campus,HUSO2373,0.125,"Critical Readings in Policy, Practice and Social Innovation",1,12
Undergraduate,City Campus,HWSS2092,0.125,Critical Social Work with Families,1,12
Undergraduate,City Campus,HUSO1214,0.125,Critical Urban Issues: Resilience,1,12
Undergraduate,City Campus,HWSS2137,0.125,Critical Youth Issues,1,12
Undergraduate,City Campus,BUSM4688,0.125,Cross Cultural Management,3A,12
Undergraduate,City Campus,BESC1406,0.125,Cross Cultural and Organisational Psychology,1,12
Undergraduate,City Campus,BAFI3236,0.125,Cryptofinance & Cryptocurrency,3A,12
Undergraduate,City Campus,INTE2035,0.125,Cryptography for Cyber Security,2,12
Undergraduate,City Campus,SOCU1016,0.125,Culture and Business Practice in Asia,1,12
Undergraduate,City Campus,SOCU2225,0.125,Culture and Politics in Latin America,1,12
Undergraduate,City Campus,VART3039,0.125,Cultures of Photography,1,12
Undergraduate,City Campus,INTE2557,0.125,Cyber Security,2,12
Undergraduate,City Campus,PERF2061,0.125,"DJs, Digital Rhythms and Dance Cultures",1,12
Undergraduate,City Campus,ONPS1104,0.125,Dairy Science and Technology,2,12
Undergraduate,City Campus,ISYS2449,0.125,Data Analysis,2,12
Undergraduate,City Campus,MATH2210,0.125,Data Analysis (AD),2,12
Undergraduate,City Campus,PROC2081,0.125,Data Collection and Analysis,2,12
Undergraduate,City Campus,COSC2397,0.125,Data Communication and Net-Centric Computing,2,12
Undergraduate,City Campus,COSC1111,0.125,Data Communication and Net-Centric Computing,2,12
Undergraduate,City Campus,COSC2110,0.125,Data Mining,2,12
Undergraduate,City Campus,MATH2202,0.125,Data Preparation for Analytics,2,12
Undergraduate,City Campus,MATH2382,0.125,Data Preprocessing,2,12
Undergraduate,City Campus,MATH2237,0.125,Data Visualisation,2,12
Undergraduate,City Campus,COSC2404,0.125,Database Administration,2,12
Undergraduate,City Campus,ISYS1102,0.125,Database Applications,2,12
Undergraduate,City Campus,ISYS2390,0.125,Database Concepts,2,12
Undergraduate,City Campus,ISYS1057,0.125,Database Concepts,2,12
Undergraduate,City Campus,COSC2406,0.125,Database Systems,2,12
Undergraduate,City Campus,ISYS1047,0.125,Decision Support Systems,2,12
Undergraduate,City Campus,ARCH1375,0.125,Decoration Design Studio 1,2,12
Undergraduate,City Campus,ARCH1379,0.125,Decoration Design Studio 2,2,12
Undergraduate,City Campus,ARCH1387,0.125,Decoration Design Studio 3 (Capstone),2,12
Undergraduate,City Campus,ARCH1389,0.125,Decoration Design Studio 4 (Capstone),2,12
Undergraduate,City Campus,ARCH1382,0.125,Decoration Practice 1,2,12
Undergraduate,City Campus,ARCH1383,0.125,Decoration Practice 2,2,12
Undergraduate,City Campus,ARCH1377,0.125,Decoration and Design History,2,12
Undergraduate,City Campus,MATH2386,0.125,Design & Analysis of Experiments,2,12
Undergraduate,City Campus,GRAP2354,0.125,Design 1,1,12
Undergraduate,City Campus,GRAP2357,0.125,Design 2,1,12
Undergraduate,City Campus,GRAP1036,0.125,"Design Drawing: ideas,objects and diagrams",1,12
Undergraduate,City Campus,GRAP2571,0.125,Design Practicum,2,12
Undergraduate,City Campus,GRAP2375,0.125,Design Principles and Elements,1,12
Undergraduate,City Campus,GRAP2381,0.125,Design Process,1,12
Undergraduate,City Campus,GRAP2512,0.125,Design Process and Sustainable Practices,1,12
Undergraduate,City Campus,PROC1025,0.25,Design Project,2,24
Undergraduate,City Campus,GRAP1052,0.125,"Design Prototyping: Materials, Processes and Experimentation",2,12
Undergraduate,City Campus,GRAP2374,0.125,Design Studies 1 (Furniture Design),1,12
Undergraduate,City Campus,GRAP2379,0.125,Design Studies 2 (Furniture Design),1,12
Undergraduate,City Campus,GRAP2383,0.125,Design Studies 3 (Furniture Design),1,12
Undergraduate,City Campus,GRAP2356,0.125,Design Studio 1,1,12
Undergraduate,City Campus,GRAP2359,0.125,Design Studio 2,1,12
Undergraduate,City Campus,GRAP2360,0.125,Design Studio 3,1,12
Undergraduate,City Campus,GRAP2382,0.25,Design Studio 3 (Furniture Design),1,24
Undergraduate,City Campus,GRAP2385,0.25,Design Studio 4 (Furniture Design),1,24
Undergraduate,City Campus,GRAP1033,0.25,Design Studio: Critical and Creative Concerns,2,24
Undergraduate,City Campus,GRAP1034,0.25,Design Studio: Design in Industry,2,24
Undergraduate,City Campus,GRAP1035,0.25,Design Studio: Design in the Research Context,2,24
Undergraduate,City Campus,GRAP2221,0.25,Design Studio: Digital Practice for Industrial Design,2,24
Undergraduate,City Campus,ISYS2452,0.125,Design Thinking and the Digital Startup,2,12
Undergraduate,City Campus,GRAP2513,0.125,Design and Digital Presentation,1,12
Undergraduate,City Campus,GRAP2508,0.125,Design and Implement Concepts for Niche Markets,1,12
Undergraduate,City Campus,MANU2167,0.125,Design for Assembly and Automation,2,12
Undergraduate,City Campus,BUSM4360,0.125,Design for Business,3A,12
Undergraduate,City Campus,GRAP2586,0.25,Design for Digital Media 1,1,24
Undergraduate,City Campus,COSC1009,0.125,Design for Interactive Media 1,2,12
Undergraduate,City Campus,COSC1011,0.125,Design for Interactive Media 2,2,12
Undergraduate,City Campus,COSC1013,0.125,Design for Interactive Media 3,2,12
Undergraduate,City Campus,AERO2252,0.125,Design for Manufacture and Assembly,2,12
Undergraduate,City Campus,GRAP1032,0.125,Design for Sustainability Studio,1,12
Undergraduate,City Campus,GRAP1041,0.125,"Design in Society: Histories, Politics and Contexts of Application",1,12
Undergraduate,City Campus,POLI1089,0.125,Designing Policy,1,12
Undergraduate,City Campus,ISYS1049,0.125,Designing the User Systems Experience,2,12
Undergraduate,City Campus,ARCH1463,0.125,Designing with Data,2,12
Undergraduate,City Campus,ISYS2069,0.125,Desktop Publishing and Business Communication,2,12
Undergraduate,City Campus,GRAP2509,0.125,Develop Multi-channel Presentations,1,12
Undergraduate,City Campus,GRAP2380,0.125,"Develop, Trial and Evaluate Prototypes",1,12
Undergraduate,City Campus,GRAP2257,0.125,Developing Communication Design Expertise,1,12
Undergraduate,City Campus,ISYS2048,0.125,Developing Mobility Solutions,2,12
Undergraduate,City Campus,COMM2458,0.125,Developing a Writing Project,1,12
Undergraduate,City Campus,ECON1259,0.125,Development Economics,3A,12
Undergraduate,City Campus,BESC1182,0.125,Developmental Psychology,1,12
Undergraduate,City Campus,HUSO2120,0.125,"Deviance, Control and Conflict",1,12
Undergraduate,City Campus,MATH2113,0.125,Differential Equations for Engineers,2,12
Undergraduate,City Campus,GRAP2511,0.125,Digital Applications for Commercial Presentations,1,12
Undergraduate,City Campus,ISYS1051,0.125,Digital Business Design and Innovation,2,12
Undergraduate,City Campus,INTE1063,0.125,Digital Business Security and Risk Management,2,12
Undergraduate,City Campus,BUSM4729,0.125,Digital Business Transformation,3A,12
Undergraduate,City Campus,COSC1426,0.125,Digital Capture 201,2,12
Undergraduate,City Campus,COSC2193,0.125,Digital Compositing,2,12
Undergraduate,City Campus,GRAP2416,0.125,Digital Creative Direction,1,12
Undergraduate,City Campus,INTE2079,0.125,Digital Criminology: Crime and Justice in Digital Society,2,12
Undergraduate,City Campus,OENG1206,0.125,Digital Fundamentals,2,12
Undergraduate,City Campus,VART2495,0.125,Digital Imaging,1,12
Undergraduate,City Campus,GRAP2217,0.125,Digital Imaging with Photoshop,1,12
Undergraduate,City Campus,MKTG1415,0.125,Digital Marketing,3A,12
Undergraduate,City Campus,COSC2271,0.125,Digital Media Computing,2,12
Undergraduate,City Campus,COMM2583,0.25,Digital Media Internship,1,24
Undergraduate,City Campus,COMM2585,0.25,Digital Media Major Project,1,24
Undergraduate,City Campus,COMM2587,0.125,Digital Media Professional Practice,1,12
Undergraduate,City Campus,COMM2753,0.125,Digital Media Specialisation 1,1,12
Undergraduate,City Campus,COMM2751,0.125,Digital Media Specialisation 2,1,12
Undergraduate,City Campus,COMM2749,0.25,Digital Media Studio 1: Production,1,24
Undergraduate,City Campus,GRAP2588,0.25,Digital Media Studio 2: Collaboration,1,24
Undergraduate,City Campus,COMM2747,0.25,Digital Media Studio 3: Experimentation,1,24
Undergraduate,City Campus,COMM2591,0.25,Digital Media Studio 4: Client Solutions,1,24
Undergraduate,City Campus,COMM2589,0.25,Digital Media Studio 5: Specialisation Project,1,24
Undergraduate,City Campus,COMM2593,0.125,Digital Media Technologies,1,12
Undergraduate,City Campus,COMM2595,0.125,Digital Narrative Theory and Practice,1,12
Undergraduate,City Campus,EEET1416,0.125,Digital Signal Processing for Communication Engineering,2,12
Undergraduate,City Campus,EEET2281,0.125,Digital System Design,2,12
Undergraduate,City Campus,EEET2251,0.125,Digital Systems Design 1,2,12
Undergraduate,City Campus,HUSO2363,0.125,Digital Technology and Globalisation,1,12
Undergraduate,City Campus,COMM2755,0.125,Digital Video,1,12
Undergraduate,City Campus,COSC2378,0.125,Digital Video Projects 201,1,12
Undergraduate,City Campus,COSC2388,0.125,Digital Video Projects 302,2,12
Undergraduate,City Campus,SOCU1098,0.125,Disability and Society,1,12
Undergraduate,City Campus,HWSS2085,0.125,"Disability, Access and Equity",1,12
Undergraduate,City Campus,POLI1086,0.125,Discovering Policy,1,12
Undergraduate,City Campus,MATH1150,0.125,Discrete Mathematics,2,12
Undergraduate,City Campus,COSC2627,0.125,Discrete Structures in Computing,2,12
Undergraduate,City Campus,ISYS1096,0.125,Distributed Databases,2,12
Undergraduate,City Campus,COSC1173,0.125,Distributed Information Systems Engineering,2,12
Undergraduate,City Campus,GEOM2140,0.125,Distributed Mapping,2,12
Undergraduate,City Campus,COSC2535,0.125,Distributed NET Computing,2,12
Undergraduate,City Campus,COSC1197,0.125,Distributed Systems,2,12
Undergraduate,City Campus,OMGT2212,0.125,Distribution and Freight Logistics,3A,12
Undergraduate,City Campus,VART3440,0.125,Diversified Projects,1,12
Undergraduate,City Campus,LIBR1091,0.125,Document Collections: Design and Management,1,12
Undergraduate,City Campus,LIBR1089,0.125,Document Creation Organisation,1,12
Undergraduate,City Campus,COSC2104,0.125,Document Markup Languages,2,12
Undergraduate,City Campus,COMM2518,0.125,Documentary Production,1,12
Undergraduate,City Campus,VART2982,0.125,Documentary and Editorial Practice 201,1,12
Undergraduate,City Campus,VART1325,0.125,Drawing Elective,1,12
Undergraduate,City Campus,VART1969,0.125,Drawing Intensive,1,12
Undergraduate,City Campus,VART3462,0.125,"Drawing, Body and Perception",1,12
Undergraduate,City Campus,BUSM1321,0.125,Driving Innovation in Organisations,3A,12
Undergraduate,City Campus,HUSO2228,0.125,Drug Related Crime,1,12
Undergraduate,City Campus,MIET2124,0.125,Dynamics,2,12
Undergraduate,City Campus,ENVI1047,0.125,Eco-Tourism Environmental Policy,2,12
Undergraduate,City Campus,ENVI1043,0.125,Ecological Foundations of Planning,2,12
Undergraduate,City Campus,BIOL2183,0.125,Ecology,2,12
Undergraduate,City Campus,ENVI1009,0.125,Ecology,2,12
Undergraduate,City Campus,ECON1223,0.125,Econometric Techniques,3A,12
Undergraduate,City Campus,ECON1216,0.375,Economics and Finance - Work Experience in Industry 1*,3A,36
Undergraduate,City Campus,ECON1217,0.375,Economics and Finance - Work Experience in Industry 2*,3A,36
Undergraduate,City Campus,ECON1214,0.125,Economics and Finance - Work Integrated Learning 1,3A,12
Undergraduate,City Campus,ECON1215,0.125,Economics and Finance - Work Integrated Learning 2,3A,12
Undergraduate,City Campus,BUSM4371,0.125,Economics and Finance Business Design Project 1,3A,12
Undergraduate,City Campus,BUSM4372,0.125,Economics and Finance Business Design Project 2,3A,12
Undergraduate,City Campus,HUSO2163,0.125,Economics for the Social Sciences,1,12
Undergraduate,City Campus,COMM2408,0.125,Economies Communicated,1,12
Undergraduate,City Campus,BIOL2162,0.125,Ecotoxicology,2,12
Undergraduate,City Campus,COMM2108,0.125,Editing Media Texts,1,12
Undergraduate,City Campus,ARCH1178,0.125,Elective 1 - Landscape Architecture,2,12
Undergraduate,City Campus,ARCH1179,0.125,Elective 2 - Landscape Architecture,2,12
Undergraduate,City Campus,ARCH1180,0.125,Elective 3 - Landscape Architecture,2,12
Undergraduate,City Campus,EEET2274,0.125,Electrical Energy Conversion,2,12
Undergraduate,City Campus,EEET1316,0.125,Electrical Engineering 1,2,12
Undergraduate,City Campus,EEET2248,0.125,Electrical Engineering Analysis,2,12
Undergraduate,City Campus,EEET2247,0.125,Electrical Engineering Practice,2,12
Undergraduate,City Campus,EEET2263,0.125,Electrical Plant,2,12
Undergraduate,City Campus,EEET2276,0.125,Electrical Principles,2,12
Undergraduate,City Campus,EEET2382,0.125,Electrical Transport Engineering,2,12
Undergraduate,City Campus,MANU1422,0.125,Electro-Mechanical Systems,2,12
Undergraduate,City Campus,PHYS2128,0.125,Electromagnetics and Quantum Physics,2,12
Undergraduate,City Campus,PHYS2181,0.125,Electromagnetism,2,12
Undergraduate,City Campus,EEET2282,0.125,Electronic Applications,2,12
Undergraduate,City Campus,EEET2097,0.125,Electronic Circuits,2,12
Undergraduate,City Campus,COSC2353,0.125,Electronic Commerce and Enterprise Systems,2,12
Undergraduate,City Campus,EEET2098,0.125,Electronic Engineering 3,2,12
