code,title,meta
LAWS5235,Taxation Law of a Foreign State,"Type:UnitsCredit points:6;Coordinator(s):Professor Nolan SharkeyLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5236,Advanced Australian Corporate Taxation,"Type:UnitsCredit points:6;Coordinator(s):Nicole Wilson-RogersLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5237,Advanced Australian International Taxation,"Type:UnitsCredit points:6;Coordinator(s):Professor Nolan SharkeyLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5238,Goods and Services Taxation,"Type:UnitsCredit points:6;Coordinator(s):Professor Rick KreverLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5239,Resource Taxation,"Type:UnitsCredit points:6;Coordinator(s):Ian MurrayLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5240,Tax Dispute Resolution,"Type:UnitsCredit points:6;Coordinator(s):Adjunct Associate Professor Alain Musikanth SCLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5251,International Sales Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Bruno ZellerLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5254,International Trade Law,"Type:UnitsCredit points:6;Coordinator(s):Dr Juan HeLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS5260,"Intersections of Law, Policy and Government","Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jani McCutcheonLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5297,The Global Lawyer,"Type:UnitsCredit points:6;Coordinator(s):Kate GallowayLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5298,Human Capital,"Type:UnitsCredit points:6;Coordinator(s):Courtney Fiddian, Lauren Fysh and Joanna VincentLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5305,Mediation:  Practice and Skills,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jill HowiesonLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5360,Employment Law,"Type:UnitsCredit points:6;Coordinator(s):Emeritus Professor William FordLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5378,Government Accountability—Law and Practice,"Type:UnitsCredit points:6;Coordinator(s):Adjunct Professor Simon Young and Adjunct Professor Chris Field (WA Ombudsman)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5398,Construction Law,"Type:UnitsCredit points:6;Coordinator(s):Chris Ryder (internal contact Associate Professor David Hodgkinson)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5503,Conflict of Laws,"Type:UnitsCredit points:6;Coordinator(s):Matthew Howard SCLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS5507,International Oil and Gas Law,"Type:UnitsCredit points:6;Coordinator(s):Professor John Chandler and Professor Jacqueline WeaverLevel of study:Postgraduate;Undergraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5508,Commercial and Company Law,"Type:UnitsCredit points:6;Coordinator(s):Dr Rasiah GengatharenLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Business SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS5509,Advanced Legal Research (by Invitation) Part 1,"Type:UnitsCredit points:0;Coordinator(s):Professor Erika TecheraLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS5510,Advanced Legal Research (by Invitation) Part 2,"Type:UnitsCredit points:12;Coordinator(s):Professor Erika TecheraLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS5512,Supervised Research,"Type:UnitsCredit points:6;Coordinator(s):Dr Melanie O'BrienLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS5517,Mining Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Richard BartlettLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5521,Climate Change Law and Emissions Trading,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor David HodgkinsonLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5528,Unjust Enrichment and Restitution,"Type:UnitsCredit points:6;Coordinator(s):Elise BantLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5532,Oil and Gas Agreements,"Type:UnitsCredit points:6;Coordinator(s):Professor John ChandlerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5540,Environmental Protection Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Alex GardnerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5541,Equity Capital Markets & Securities Regulation,"Type:UnitsCredit points:6;Coordinator(s):Scott GibsonLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5576,International Commercial Arbitration,"Type:UnitsCredit points:6;Coordinator(s):Honorary Fellow Kanaga Dharmananda SCLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5577,"Space Law, Satellites and Drones","Type:UnitsCredit points:6;Coordinator(s):Professor Erika TecheraLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5589,Australian Oil and Gas Law,"Type:UnitsCredit points:6;Coordinator(s):Professor John ChandlerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5590,Water Resources Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Alex GardnerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5591,Personal Property,"Type:UnitsCredit points:6;Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5596,Mergers and Acquisitions,"Type:UnitsCredit points:6;Coordinator(s):Oliver Carrick, James Nicholls and Anthony PapamatheosLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5694,Research Paper I,"Type:UnitsCredit points:6;Coordinator(s):Dr Melanie O'BrienLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS5695,Research Paper II,"Type:UnitsCredit points:12;Coordinator(s):Dr Melanie O'BrienLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS5696,Research Paper III Part 1,"Type:UnitsCredit points:6;Coordinator(s):Dr Melanie O'BrienLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS5697,Research Paper III Part 2,"Type:UnitsCredit points:6;Coordinator(s):Dr Melanie O'BrienLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS5813,Legal Issues for Not-for-Profit Entities,"Type:UnitsCredit points:6;Coordinator(s):Ian MurrayLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS5820,Legislation in Practice,"Type:UnitsCredit points:6;Coordinator(s):Assistant Professor Jacinta DharmanandaLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS5872,Clinical Legal Education (Mediation),"Type:UnitsCredit points:6;Coordinator(s):Associate Professor Jill HowiesonLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS5890,Insurance Claims and Dispute Resolution,"Type:UnitsCredit points:6;Coordinator(s):Gregory PyntLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS5891,Principles and Practice of General Insurance Law,"Type:UnitsCredit points:6;Coordinator(s):Greg PyntLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS5892,Principles and Practice of Life Insurance Law,"Type:UnitsCredit points:6;Coordinator(s):Greg PyntLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS6167,Comparative Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Camilla AndersenLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 2;Location:UWA (Perth);"
LAWS6175,Heritage Governance: from Global to Local,"Type:UnitsCredit points:6;Coordinator(s):Professor Erika TecheraLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6181,Health Law and Policy,"Type:UnitsCredit points:6;Coordinator(s):Dr Marco RizziLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS6251,International Sales Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Camilla AndersenLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS6254,WTO Law,"Type:UnitsCredit points:6;Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6327,Advanced Evidence and Proof,"Type:UnitsCredit points:6;Coordinator(s):Anthony WillingeLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6360,Employment Law,"Type:UnitsCredit points:6;Coordinator(s):Emeritus Professor William FordLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6504,Insurance Law,"Type:UnitsCredit points:6;Coordinator(s):Greg PyntLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS6521,Climate Change Law and Emissions Trading,"Type:UnitsCredit points:6;Coordinator(s):Associate Professor David HodgkinsonLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6576,International Commercial Arbitration,"Type:UnitsCredit points:6;Coordinator(s):Kanaga Dharmananda SCLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS6589,Australian Oil and Gas Law,"Type:UnitsCredit points:6;Coordinator(s):Professor John ChandlerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS6590,Water Resources Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Alex GardnerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6713,Environmental Protection Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Alex GardnerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6717,Unjust Enrichment and Restitution,"Type:UnitsCredit points:6;Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Not available in 2020;Location:UWA (Perth);"
LAWS6726,Mining Law,"Type:UnitsCredit points:6;Coordinator(s):Professor Richard BartlettLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS6727,Oil and Gas Agreements,"Type:UnitsCredit points:6;Coordinator(s):Professor John ChandlerLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Non-standard teaching period;Location:UWA (Perth);"
LAWS6750,Research Paper I,"Type:UnitsCredit points:6;Coordinator(s):Director of Higher Degrees (Research)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS6751,Research Paper II,"Type:UnitsCredit points:12;Coordinator(s):Director of Higher Degrees (Research)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS6752,Research Paper III Part 1,"Type:UnitsCredit points:6;Coordinator(s):Director of Higher Degrees (Research)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS6753,Research Paper III Part 2,"Type:UnitsCredit points:6;Coordinator(s):Director of Higher Degrees (Research)Level of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS6979,Advanced Legal Theory and Research Methodology,"Type:UnitsCredit points:6;Coordinator(s):Director of Postgraduate StudiesLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Location:UWA (Perth);"
LAWS6980,Doctoral Thesis (full-time),"Type:UnitsCredit points:96;Coordinator(s):Director of Postgraduate StudiesLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LAWS6981,Doctoral Thesis (part-time),"Type:UnitsCredit points:96;Coordinator(s):Director of Postgraduate StudiesLevel of study:Postgraduate;Faculty:Arts, Business, Law and EducationSchool:UWA Law SchoolAvailability:Semester 1;Semester 2;Location:UWA (Perth);"
LING1001,Language and Communication,"Type:UnitsCredit points:6;Coordinator(s):Mr Daniel MidgleyLevel of study:Undergraduate;Faculty:Arts, Business, Law and EducationSchool:Social SciencesBroadening:B;Electives:Bachelor of Arts;;Bachelor of Commerce;;Bachelor of Science;;Bachelor of Biomedical Science;;Level1Area of knowledge:Society and CultureAvailability:Semester 1;Location:UWA (Perth);"
