code,title,area,credit
INDH3004 (v.1),Mental Health Research Evaluation,Centre for Aboriginal Studies,25
INDH3009 (v.1),Mental Health Research Project,Centre for Aboriginal Studies,25
NURS4004 (v.1),Mental Health Wellbeing,"School of Nursing, Midwifery and Paramedicine",25
EDUC4048 (v.1),"Mentoring, Coaching and Tutoring",School of Education,25
BANK5003 (v.1),Mergers and Acquisitions,School of Economics and Finance,25
PRRE3000 (v.1),Metallurgical Chemistry,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6013 (v.1),Metallurgical Chemistry Techniques,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE4002 (v.1),Metallurgical Engineering Research Project,"WASM: Minerals, Energy and Chemical Engineering",50
PRRE3003 (v.1),Metallurgical Laboratory Techniques,"WASM: Minerals, Energy and Chemical Engineering",12
PRRE4003 (v.2),Metallurgical Process and Plant Design,"WASM: Minerals, Energy and Chemical Engineering",50
PRRE4001 (v.2),Metallurgical Process Engineering,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6003 (v.2),Metallurgical Process Engineering Advanced,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE2002 (v.1),Metallurgical Processes and Materials Handling,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE3001 (v.1),Metallurgical Thermodynamics,"WASM: Minerals, Energy and Chemical Engineering",12
PRRE6012 (v.1),Metallurgy Research Project Extended,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6011 (v.1),Metallurgy Research Project Introduction,"WASM: Minerals, Energy and Chemical Engineering",25
GEOL2006 (v.1),Metamorphic Petrology,School of Earth and Planetary Sciences (EPS),25
PRRE4000 (v.1),Methods of Metallurgical Research,"WASM: Minerals, Energy and Chemical Engineering",25
NETS5017 (v.1),MIC506 The Digital Economy,OUA Programs,25
CHEN5055 (v.2),Microbiologically Influenced Corrosion,"WASM: Minerals, Energy and Chemical Engineering",25
CMPE6006 (v.1),Microcomputer System Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CMPE2003 (v.1),Microcomputers,"School of Elec Eng, Comp and Math Sci (EECMS)",25
ECON5003 (v.1),Microeconomic Fundamentals,School of Economics and Finance,25
ECON2004 (v.1),Microeconomic Principles,School of Economics and Finance,25
ECON3000 (v.1),Microeconomic Theory,School of Economics and Finance,25
MIDW5004 (v.2),Midwifery Practice,"School of Nursing, Midwifery and Paramedicine",25
MIDW5001 (v.2),Midwifery Science,"School of Nursing, Midwifery and Paramedicine",25
MIDW5000 (v.1),Midwifery Studies,"School of Nursing, Midwifery and Paramedicine",25
MINE4008 (v.1),Mine Asset Management and Services,"WASM: Minerals, Energy and Chemical Engineering",25
MINE4011 (v.1),Mine Automation & New Technologies,"WASM: Minerals, Energy and Chemical Engineering",25
MINE4004 (v.2),Mine Design and Feasibility,"WASM: Minerals, Energy and Chemical Engineering",25
MINE5010 (v.1),Mine Design and Optimisation,"WASM: Minerals, Energy and Chemical Engineering",25
MINE2005 (v.1),Mine Economics,"WASM: Minerals, Energy and Chemical Engineering",25
MINE4009 (v.1),Mine Geotechnical Engineering,"WASM: Minerals, Energy and Chemical Engineering",25
MINE4006 (v.1),Mine Management,"WASM: Minerals, Energy and Chemical Engineering",25
MINE5006 (v.1),Mine Management and Governance,"WASM: Minerals, Energy and Chemical Engineering",25
MINE3006 (v.1),Mine Planning,"WASM: Minerals, Energy and Chemical Engineering",25
MINE3000 (v.1),Mine Survey Project,School of Earth and Planetary Sciences (EPS),25
SPAT3001 (v.1),Mine Surveying,School of Earth and Planetary Sciences (EPS),25
SPAT2011 (v.2),Mine Surveying and Geo-Informatics,School of Earth and Planetary Sciences (EPS),25
MINE5002 (v.1),Mine Systems Engineering,"WASM: Minerals, Energy and Chemical Engineering",25
MINE3008 (v.1),Mine Ventilation,"WASM: Minerals, Energy and Chemical Engineering",25
ECON6018 (v.1),Mineral and Energy Economics Capstone,"WASM: Minerals, Energy and Chemical Engineering",50
GEOL5006 (v.1),Mineral Deposits,School of Earth and Planetary Sciences (EPS),25
GEOL6001 (v.1),Mineral Exploration,School of Earth and Planetary Sciences (EPS),12
ECON6015 (v.1),Mineral Finance and Project Evaluation,"WASM: Minerals, Energy and Chemical Engineering",25
ECON6009 (v.1),Mineral Market Analysis,"WASM: Minerals, Energy and Chemical Engineering",25
CHEN3004 (v.1),Mineral Processing,"WASM: Minerals, Energy and Chemical Engineering",12
CHEN5008 (v.1),Mineral Processing,"WASM: Minerals, Energy and Chemical Engineering",12
PRRE5003 (v.1),Mineral Processing Techniques- Comminution and Separation,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE5004 (v.1),Mineral Processing Techniques- Flotation and Dewatering,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE3006 (v.1),Mineral Processing- Comminution and Separation,"WASM: Minerals, Energy and Chemical Engineering",25
GEOL2003 (v.1),Mineralogy and Geochemistry,School of Earth and Planetary Sciences (EPS),25
PRRE4005 (v.1),Minerals Engineering,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6010 (v.1),Minerals Engineering Techniques,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6004 (v.1),Minerals Project,"WASM: Minerals, Energy and Chemical Engineering",50
MINE6020 (v.1),Mining,"WASM: Minerals, Energy and Chemical Engineering",12
GEOL5008 (v.1),Mining and Exploration Geology,School of Earth and Planetary Sciences (EPS),25
MINE2001 (v.1),Mining and Metallurgy,"WASM: Minerals, Energy and Chemical Engineering",25
PRRE6009 (v.1),Mining and Metallurgy Research Literature Review,"WASM: Minerals, Energy and Chemical Engineering",25
BLAW3009 (v.2),Mining and Petroleum Law,Curtin Law School,25
MINE3009 (v.2),Mining and Sustainability,"WASM: Minerals, Energy and Chemical Engineering",25
MINE6001 (v.1),Mining Dissertation,"WASM: Minerals, Energy and Chemical Engineering",75
GEOL5000 (v.1),Mining Geology and Resource Estimation,School of Earth and Planetary Sciences (EPS),25
MINE3004 (v.1),Mining Geomechanics,"WASM: Minerals, Energy and Chemical Engineering",25
MINE5007 (v.1),Mining in a Global Environment,"WASM: Minerals, Energy and Chemical Engineering",25
MINE5012 (v.1),Mining Maintenance and Service Management,"WASM: Minerals, Energy and Chemical Engineering",25
MINE3012 (v.1),Mining Methods,"WASM: Minerals, Energy and Chemical Engineering",25
MINE5009 (v.1),Mining Methods and Processes,"WASM: Minerals, Energy and Chemical Engineering",25
MINE6029 (v.1),Mining Project Management and Operational Readiness,"WASM: Minerals, Energy and Chemical Engineering",25
MINE6035 (v.1),Mining Research Dissertation 1,"WASM: Minerals, Energy and Chemical Engineering",25
MINE6036 (v.1),Mining Research Dissertation 2,"WASM: Minerals, Energy and Chemical Engineering",25
MINE4001 (v.1),Mining Research Project 2,"WASM: Minerals, Energy and Chemical Engineering",25
MINE6015 (v.1),Mining Research Project 3,"WASM: Minerals, Energy and Chemical Engineering",37
MINE3005 (v.1),Mining Systems,"WASM: Minerals, Energy and Chemical Engineering",25
PSYC3004 (v.2),Mixed Methods Research in Health Psychology,School of Psychology,25
COMP2008 (v.1),Mobile Application Development,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CNCO3003 (v.1),Mobile Cloud Computing,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CNCO5000 (v.1),Mobile Cloud Computing,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMT4003 (v.1),Mobile Radio Communications,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMT6003 (v.1),Mobile Radio Communications,"School of Elec Eng, Comp and Math Sci (EECMS)",25
MEDA3000 (v.2),"Mobile, Locative and Ubiquitous Media","School of Media, Creative Arts and Social Inquiry",25
MEDA5001 (v.2),"Mobile, Locative and Ubiquitous Media","School of Media, Creative Arts and Social Inquiry",25
PHYS1003 (v.2),Modern Physics,"School of Elec Eng, Comp and Math Sci (EECMS)",12
MEDI2001 (v.1),Molecular Biology,School of Pharmacy and Biomedical Sciences,12
MEDI2006 (v.1),Molecular Cytogenetics and Genomics,School of Pharmacy and Biomedical Sciences,25
GENE2000 (v.1),Molecular Genetics,School of Pharmacy and Biomedical Sciences,25
GENE3001 (v.1),Molecular Genetics Research,School of Pharmacy and Biomedical Sciences,25
MEDI6001 (v.1),Molecular Techniques and Diagnostics,School of Pharmacy and Biomedical Sciences,25
MICB3000 (v.1),Molecular Virology,School of Pharmacy and Biomedical Sciences,25
LAWS2006 (v.1),Mooting,Curtin Law School,25
GRDE2010 (v.1),Motion Graphics Design Introduction,School of Design and the Built Environment,25
HUMB2010 (v.1),Motor Control,School of Physiotherapy and Exercise Science,25
REHT2001 (v.1),Motor Learning,School of Physiotherapy and Exercise Science,25
SPPA3002 (v.1),Motor Speech and Voice Disorders,"School of Occ Therapy, Social Work and Speech Path",25
THTR2003 (v.1),Movement for the Actor,"School of Media, Creative Arts and Social Inquiry",25
PHTY2002 (v.1),Movement Science,School of Physiotherapy and Exercise Science,12
TAXA6002 (v.1),MT660 Advanced International Taxation Research,OUA Programs,25
EDUC5016 (v.2),MTC503 Professional Experience 3: Using Data to Inform Teaching and Learning,OUA Programs,25
JOUR5015 (v.1),Multimedia News Production,"School of Media, Creative Arts and Social Inquiry",25
JOUR3009 (v.1),Multimedia News Production,"School of Media, Creative Arts and Social Inquiry",25
GRDE2040 (v.1),Multiplatform Design,School of Design and the Built Environment,25
PHTY7005 (v.2),Musculoskeletal Science Advanced Competencies 1,School of Physiotherapy and Exercise Science,25
PHTY7008 (v.2),Musculoskeletal Science Advanced Competencies 2,School of Physiotherapy and Exercise Science,25
MIRA5003 (v.1),Musculoskeletal Sonography and Advancements in Ultrasound,School of Molecular and Life Sciences (MLS),25
MEDS5010 (v.1),Musculoskeletal Structure and Function,"School of Occ Therapy, Social Work and Speech Path",25
HERI5003 (v.1),Museology,School of Design and the Built Environment,25
POLS5003 (v.1),National Security and Strategy,"School of Media, Creative Arts and Social Inquiry",25
BLAW3011 (v.1),Native Title Law and Policy,Curtin Law School,25
CHEN4018 (v.1),Natural Gas Processing,"WASM: Minerals, Energy and Chemical Engineering",25
PHGY2000 (v.1),Natural Hazards,School of Design and the Built Environment,25
ECON6008 (v.1),Natural Resources Economics,"WASM: Minerals, Energy and Chemical Engineering",25
EDUC6015 (v.1),Negotiated Research Project,School of Education,50
NETS2006 (v.2),NET205 The Digital Economy,OUA Programs,25
NETS3008 (v.2),NET390 Internet Communications Project,OUA Programs,50
NETS3013 (v.1),NET391 Digital and Social Media Project,OUA Programs,25
CMPE6002 (v.1),Network Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CMPE3004 (v.1),Network Engineering,"School of Elec Eng, Comp and Math Sci (EECMS)",25
MATH2000 (v.1),Network Optimisation,"School of Elec Eng, Comp and Math Sci (EECMS)",25
INDE6002 (v.1),Network Optimisation for Transport and Logistics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
INDE2002 (v.1),Network Optimisation for Transport and Logistics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
CNCO3001 (v.1),Network Systems Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PATH2003 (v.1),Neuroanatomy and Pathology,School of Physiotherapy and Exercise Science,25
MEDS5012 (v.1),Neuropsychiatry,"School of Occ Therapy, Social Work and Speech Path",25
HUMB3003 (v.1),Neuroscience,School of Pharmacy and Biomedical Sciences,25
MEDS6018 (v.1),Neuroscience for Occupational Therapy,"School of Occ Therapy, Social Work and Speech Path",25
MEDS3001 (v.1),Neuroscience for Occupational Therapy,"School of Occ Therapy, Social Work and Speech Path",25
MEDS5011 (v.1),Neuroscience Neurodevelopment,"School of Occ Therapy, Social Work and Speech Path",25
MEDI3011 (v.1),Neuroscience Physiotherapy,School of Physiotherapy and Exercise Science,25
GMED6003 (v.1),Neuroscience Physiotherapy Fundamentals,School of Physiotherapy and Exercise Science,25
MEDI3013 (v.1),Neuroscience Physiotherapy Rehabilitation,School of Physiotherapy and Exercise Science,25
GMED6005 (v.1),Neuroscience Physiotherapy Rehabilitation Fundamentals,School of Physiotherapy and Exercise Science,25
ENGR6005 (v.2),New Product Development,Faculty of Science and Engineering,25
JOUR2003 (v.1),News Writing and Reporting,"School of Media, Creative Arts and Social Inquiry",25
JOUR5003 (v.2),News Writing and Reporting,"School of Media, Creative Arts and Social Inquiry",25
LANG1000 (v.1),Noongar - Awakening an Endangered Indigenous Language,Centre for Aboriginal Studies,25
PHYS3007 (v.1),Nuclear and Particle Physics,"School of Elec Eng, Comp and Math Sci (EECMS)",25
EDEC5002 (v.1),Numeracy for 5 to 8 Year-Olds,School of Education,25
EDEC5007 (v.1),Numeracy for Birth to 4 Year-Olds,School of Education,25
MATH5006 (v.1),Numerical Methods,"School of Elec Eng, Comp and Math Sci (EECMS)",25
MINE6033 (v.1),Numerical Modelling Applications in Mining,"WASM: Minerals, Energy and Chemical Engineering",25
MATH3002 (v.1),Numerical Optimisation,"School of Elec Eng, Comp and Math Sci (EECMS)",25
PEEN4004 (v.1),Numerical Reservoir Simulation,"WASM: Minerals, Energy and Chemical Engineering",25
NURS5031 (v.3),Nurse Practitioner Internship 1,"School of Nursing, Midwifery and Paramedicine",25
NURS5007 (v.3),Nurse Practitioner Internship 2,"School of Nursing, Midwifery and Paramedicine",50
NURS4001 (v.1),Nursing and Midwifery Capstone,"School of Nursing, Midwifery and Paramedicine",25
GMED5001 (v.1),Nursing Bioscience for Acute Conditions,"School of Nursing, Midwifery and Paramedicine",25
GMED5000 (v.1),Nursing Bioscience for Chronic Conditions,"School of Nursing, Midwifery and Paramedicine",25
GMED5002 (v.1),Nursing Bioscience for Complex Care,"School of Nursing, Midwifery and Paramedicine",25
NURS4000 (v.1),Nursing Honours Project,"School of Nursing, Midwifery and Paramedicine",100
NURS4008 (v.1),Nursing Honours Proposal Preparation,"School of Nursing, Midwifery and Paramedicine",50
NURS5030 (v.1),Nursing Professional Practice 1,"School of Nursing, Midwifery and Paramedicine",25
NURS5021 (v.1),Nursing Professional Practice 2,"School of Nursing, Midwifery and Paramedicine",25
NURS5027 (v.1),Nursing Professional Practice 3,"School of Nursing, Midwifery and Paramedicine",25
NURS5023 (v.1),Nursing Professional Practice Capstone,"School of Nursing, Midwifery and Paramedicine",50
NUTR2001 (v.2),Nutrient Principles,School of Public Health,25
NUTR5006 (v.1),Nutrition and Dietetics Research Project,School of Public Health,50
NUTR3005 (v.1),Nutrition Communication in Practice,School of Public Health,25
NUTR2004 (v.1),Nutrition for Health,School of Public Health,25
NUTR3001 (v.1),Nutrition Science,School of Public Health,25
NUTR3000 (v.2),Nutrition Sociology,School of Public Health,25
BCCB2002 (v.1),Nutritional Biochemistry,School of Public Health,25
EPID3000 (v.1),Nutritional Epidemiology,School of Public Health,25
BIOL2002 (v.2),Nutritional Physiology,School of Public Health,25
NUTR3002 (v.1),Nutritional Status,School of Public Health,25
INDS2003 (v.1),Nyungar Culture and Identity,Centre for Aboriginal Studies,25
COMP1001 (v.1),Object Oriented Program Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMP5011 (v.1),Object Oriented Program Design,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMP6005 (v.1),Object Oriented Software Engineering,"School of Elec Eng, Comp and Math Sci (EECMS)",25
COMP2003 (v.1),Object Oriented Software Engineering,"School of Elec Eng, Comp and Math Sci (EECMS)",25
MIRA5004 (v.1),Obstetric Sonography,School of Molecular and Life Sciences (MLS),25
OCHS5001 (v.1),Occupational Diseases,School of Public Health,25
OCHS1000 (v.1),Occupational Health and Safety in Mining,Curtin Malaysia,25
LAWS3015 (v.1),Occupational Health and Safety Law,Curtin Law School,25
OCHS2000 (v.1),Occupational Hygiene,School of Public Health,25
